angle_index,x_vertex,theta_deg,is_ge_170
678,0.16975,0.6444977215766725,False
679,0.17,0.6407245662390463,False
680,0.17025,0.637060809725782,False
681,0.1705,0.633507970429572,False
682,0.17075,0.6300674493302734,False
683,0.171,0.6267405359488424,False
684,0.17125,0.6235284142368626,False
685,0.1715,0.6204321681407836,False
686,0.17175,0.6174527870748348,False
687,0.17200000000000001,0.6145911711093814,False
688,0.17225000000000001,0.6118481360189328,False
689,0.17250000000000001,0.6092244180177362,False
690,0.17275000000000001,0.6067206784004479,False
691,0.17300000000000001,0.6043375078573148,False
692,0.17325000000000002,0.6020754306088495,False
693,0.17350000000000002,0.5999349083530676,False
694,0.17375000000000002,0.5979163439242239,False
695,0.17400000000000002,0.5960200847875585,False
696,0.17425000000000002,0.5942464263142186,False
697,0.17450000000000002,0.5925956147989885,False
698,0.17475000000000002,0.5910678503255294,False
699,0.17500000000000002,0.5896632893862175,False
700,0.17525000000000002,0.5883820473027516,False
701,0.17550000000000002,0.587224200454129,False
702,0.17575000000000002,0.5861897883097695,False
703,0.176,0.585278815226713,False
704,0.17625,0.5844912521456552,False
705,0.1765,0.5838270379610485,False
706,0.17675,0.5832860808604884,False
707,0.177,0.5828682593300137,False
708,0.17725,0.5825734231058028,False
709,0.1775,0.5824013938559547,False
710,0.17775,0.5823519657347972,False
711,0.178,0.5824249057214069,False
712,0.17825,0.5826199538457847,False
713,0.1785,0.582936823170565,False
714,0.17875,0.5833751996449654,False
715,0.179,0.5839347417815152,False
716,0.17925,0.584615080130324,False
717,0.1795,0.585415816663251,False
718,0.17975,0.5863365238592672,False
719,0.18,0.587376743769712,False
720,0.18025,0.5885359867621908,False
721,0.1805,0.5898137302390897,False
722,0.18075,0.5912094170432997,False
723,0.181,0.5927224538359539,False
724,0.18125,0.5943522091744218,False
725,0.1815,0.5960980114794505,False
726,0.18175,0.5979591468832545,False
727,0.182,0.5999348567486463,False
728,0.18225,0.6020243352227987,False
729,0.1825,0.6042267264122019,False
730,0.18275,0.6065411216001535,False
731,0.183,0.6089665560664131,False
732,0.18325,0.6115020059689487,False
733,0.1835,0.6141463848996117,False
734,0.18375,0.616898540319411,False
735,0.184,0.6197572499231372,False
736,0.18425,0.6227212177248287,False
737,0.1845,0.6257890700903276,False
738,0.18475,0.6289593515846122,False
739,0.185,0.6322305207584338,False
740,0.18525,0.6356009457004264,False
741,0.1855,0.6390688996131692,False
742,0.18575,0.642632556200776,False
743,0.186,0.646289985000636,False
744,0.18625,0.6500391467102222,False
745,0.1865,0.6538778883311889,False
746,0.18675,0.6578039384598424,False
747,0.187,0.6618149024067915,False
748,0.18725,0.665908257486238,False
749,0.1875,0.6700813481858998,False
750,0.18775,0.674331381587705,False
751,0.188,0.6786554227343171,False
752,0.18825,0.6830503902172134,False
753,0.1885,0.6875130519430664,False
754,0.18875,0.6920400210125351,False
755,0.189,0.6966277519801365,False
756,0.18925,0.7012725372720313,False
757,0.1895,0.7059705040449332,False
758,0.18975,0.7107176113202593,False
759,0.19,0.715509647615902,False
760,0.19025,0.7203422290561017,False
