u_seuil,x_normalise,R_empirique,Utilise_pour_fit,R_weibull,R_logistique,R_gompertz,R_exponentielle_stabilisee
0.9982694030430909,0.6987951807228842,0.28858447488584477,True,0.25093579489095025,0.2453544413890094,0.25558535971072865,0.290408970617309
0.998292477669183,0.7028112449799242,0.2825342465753425,True,0.2471867426104421,0.24112200905237252,0.2509797151072057,0.28796895394086497
0.9983155522952751,0.7068273092369449,0.2768264840182648,True,0.2434750221029015,0.2369396638533739,0.2464054861120078,0.28554943828879376
0.9983386269213673,0.710843373493985,0.2705479452054795,True,0.23980064959366434,0.2328076078619011,0.2418634146289816,0.28315025141142963
0.9983617015474594,0.7148594377510057,0.26381278538812786,True,0.23616363193661374,0.2287260120534224,0.2373542347817263,0.28077122250639514
0.9983847761735515,0.7188755020080264,0.25753424657534246,True,0.23256396676931465,0.22469501690429125,0.23287867239104765,0.27841218220636027
0.9984078507996437,0.7228915662650666,0.2519406392694064,True,0.22900164266929315,0.22071473301219077,0.2284374444505821,0.2760729625670197
0.9984309254257357,0.7269076305220873,0.2447488584474886,True,0.22547663931118803,0.21678524173947825,0.22403125860091092,0.2737533970551703
0.9984540000518278,0.730923694779108,0.23755707762557077,True,0.22198892762453828,0.21290659587724353,0.21966081260254786,0.2714533205367875
0.99847707467792,0.734939759036148,0.23184931506849316,True,0.2185384699524281,0.20907882032843741,0.21532679380876157,0.2691725692653032
0.9985001493040121,0.7389558232931688,0.22625570776255707,True,0.21512522021074496,0.20530191280793048,0.21102987863864273,0.2669109808699814
0.9985232239301043,0.7429718875502088,0.22100456621004566,True,0.21174912404780652,0.20157584455740174,0.20677073205082672,0.2646683943442814
0.9985462985561964,0.7469879518072297,0.21541095890410958,True,0.20841011900468237,0.19790056107363005,0.20255000701902456,0.2624446500344832
0.9985693731822884,0.7510040160642504,0.2095890410958904,True,0.2051081346756398,0.19427598284780492,0.1983683440093938,0.26023958962824517
0.9985924478083806,0.7550200803212904,0.20376712328767124,True,0.2018430928690376,0.19070200611451985,0.19422637046092675,0.2580530561433666
0.9986155224344727,0.7590361445783111,0.1978310502283105,True,0.1986149077684253,0.18717850360852575,0.19012470026933023,0.255884893916643
0.9986385970605648,0.7630522088353319,0.19155251141552512,True,0.19542348609363108,0.18370532532741254,0.1860639332749123,0.2537349485927209
0.998661671686657,0.7670682730923719,0.18538812785388128,True,0.19226872726204292,0.18028229929890366,0.1820446547555418,0.25160306711314095
0.9986847463127491,0.7710843373493927,0.179337899543379,True,0.18915052354986386,0.17690923235103836,0.17806743492521532,0.2494890977054722
0.9987078209388413,0.7751004016064328,0.17397260273972603,True,0.18606876025312002,0.17358591088358136,0.17413282843877334,0.24739288987243488
0.9987308955649333,0.7791164658634535,0.16906392694063926,True,0.18302331584872233,0.170312101639625,0.170241373903982,0.24531429438126814
0.9987539701910254,0.7831325301204742,0.16312785388127854,True,0.18001406215506457,0.16708755247552548,0.16639359340115778,0.2432531632530348
