time,E12,E13,E23
0.39,-0.24418341082553618,-0.6059093590399625,-0.8093373281134859
0.4,-0.23978621154041785,-0.6037597191177961,-0.809753622335079
0.41000000000000003,-0.2352301943906272,-0.6015690262156819,-0.810170484943813
0.42,-0.2305092808415341,-0.5993361895089684,-0.8105886551736892
0.43,-0.22561703172913872,-0.5970600774396034,-0.8110089381297902
0.44,-0.2205466223612529,-0.594739516215462,-0.811432211041119
0.45,-0.21529081549163198,-0.592373288220116,-0.8118594301530307
0.46,-0.20984193199309864,-0.5899601304361368,-0.81229163831031
0.47000000000000003,-0.2041918190110117,-0.5874987328766852,-0.8127299733413622
0.48,-0.19833181531340482,-0.5849877369910628,-0.8131756772981197
0.49,-0.19225271357221663,-0.5824257340645816,-0.8136301066767427
0.5,-0.18594471926217382,-0.5798112636257609,-0.8140947437227266
0.51,-0.17939740583156472,-0.5771428118975135,-0.8145712089358222
0.52,-0.172599665755226,-0.5744188103222592,-0.8150612749147923
0.53,-0.1655396570318836,-0.5716376341800253,-0.8155668817114627
0.54,-0.15820474463030632,-0.5687976012723859,-0.816090153861393
0.55,-0.1505814363460179,-0.5658969707789492,-0.8166334192805809
0.56,-0.14265531245263863,-0.5629339423408138,-0.8171992302694936
0.5700000000000001,-0.13441094844680385,-0.5599066553821224,-0.8177903868551076
0.58,-0.12583183010875315,-0.5568131887406451,-0.8184099627705255
0.59,-0.11690025999697468,-0.5536515607189569,-0.8190613343696898
0.6,-0.10759725437386158,-0.5504197296587809,-0.8197482128481177
0.61,-0.0979024294321893,-0.5471155950949194,-0.8204746801643423
0.62,-0.0877938755357105,-0.543736999688136,-0.8212452291119001
0.63,-0.07724801800740722,-0.5402817320944078,-0.822064808051739
0.64,-0.06623946279750259,-0.536747530949414,-0.8229388708717827
0.65,-0.05474082511777911,-0.5331320902432075,-0.8238734328070668
0.66,-0.04272253885387667,-0.5294330663536991,-0.8248751328377821
0.67,-0.030152644237364412,-0.5256480870968072,-0.8259513034606862
0.68,-0.016996550870526872,-0.5217747632282566,-0.8271100487180671
0.6900000000000001,-0.0032167727516988487,-0.517810702873276,-0.82836033147946
0.7000000000000001,0.011227368613529354,-0.513753529552904,-0.8297120710503721
0.71,0.026380077548241898,-0.5096009044921617,-0.8311762523150152
0.72,0.042289459319854505,-0.5053505541340483,-0.8327650477195253
0.73,0.05900794329876158,-0.5010003039471123,-0.8344919535116211
0.74,0.07659276155080519,-0.49654811980100944,-0.8363719417570307
0.75,0.09510649170967744,-0.49199215858961853,-0.8384216297299041
0.76,0.11461767461701389,-0.4873308299221131,-0.8406594683062522
0.77,0.13520151949946968,-0.4825628713472011,-0.8431059510555656
0.78,0.15694071205598803,-0.4776874399217299,-0.8457838456200898
0.79,0.17992634442833833,-0.4727042236843506,-0.8487184487691538
0.8,0.20425899040924145,-0.4676135773818977,-0.851937866293581
0.81,0.2300499550506322,-0.46241668766403676,-0.8554733182586804
0.8200000000000001,0.25742273554403305,-0.4571157744222205,-0.8593594694979857
0.8300000000000001,0.2865147402807001,-0.4517143362549516,-0.8636347838948923
0.84,0.3174793268985334,-0.44621745026613735,-0.8683418994491903
0.85,0.35048823842766463,-0.44063213851513106,-0.8735280184992504
0.86,0.3857345426491634,-0.4349678169922868,-0.8792453046995159
0.87,0.42343621532964026,-0.4292368466816163,-0.8855512735140197
0.88,0.4638405590312856,-0.4234552117928818,-0.8925091575532206
0.89,0.5072297213399134,-0.41764335668494734,-0.9001882198654305
0.9,0.553927681736863,-0.4118272223526065,-0.9086639794503455
0.91,0.604309231449582,-0.4060395349770758,-0.9180182997293171
0.92,0.65881170187398,-0.4003214151079795,-0.9283392750514314
0.93,0.7179505488453498,-0.3947243978236816,-0.9397208312340295
0.9400000000000001,0.7823404449367058,-0.3893129841932217,-0.9522619312845839
0.9500000000000001,0.8527243925165716,-0.38416788553916903,-0.966065247937036
0.96,0.9300147634815993,-0.37939017992637636,-0.9812351299873416
0.97,1.0153524911871208,-0.37510668015168336,-0.9978746436167192
0.98,1.110194622062053,-0.37147692100682983,-1.0160814159231797
0.99,1.2164475363147287,-0.3687023129027349,-1.0359419295732133
1.0,1.336676364665463,-0.36703815711618315,-1.0575238055175156
1.01,1.4744470273512698,-0.36680927340430225,-1.080865419039264
1.02,1.634911235460182,-0.36842956546893957,-1.1059618473294208
1.03,1.8258655656273892,-0.37242355855267495,-1.1327454546331692
1.04,2.0598118189024825,-0.37943865904034224,-1.161057950243987
1.05,2.3583600609984035,-0.39019991877063154,-1.1906073943018551
1.06,2.762921801917314,-0.4051981607131818,-1.2208951621108346
1.07,3.3659748821233357,-0.42305880860401235,-1.2510732751484968
1.08,4.434520590969352,-0.43034968081968583,-1.2796025063566825
1.09,7.3180348573519405,-0.28130279678827375,-1.3030775942781698
1.1,10.388715838345284,8.675252273278407,-1.3105470920671962
1.11,1.5438481052831106,3.8655884538526397,-1.2986871470828962
1.12,0.6859266340121768,3.0173055728680067,-1.26938818290314
1.1300000000000001,0.39140589490753497,2.6032639198069907,-1.2266884410963215
1.1400000000000001,0.2640532520604093,2.341042985189897,-1.1705914352937996
1.1500000000000001,0.20986407035981358,2.152021354114267,-1.0998259951079028
1.16,0.19468792802131474,2.0044897420953522,-1.0123533554297661
1.17,0.20232696919057713,1.8829690141389683,-0.9056809320393966
1.18,0.2225156389810694,1.7790658048543757,-0.777456426305617
1.19,0.2458506590854337,1.6880866193418167,-0.6268294784231565
1.2,0.26086961034930667,1.6076451911715752,-0.45714547120619997
1.21,0.2530088519765079,1.5370511934738715,-0.27986149627989887
1.22,0.20752340307909156,1.4769029907470381,-0.11689687807843363
1.23,0.11752653860340878,1.4284884716563218,0.0046096541874027785
1.24,-0.008880320183050072,1.392910995653109,0.06636239740875483
1.25,-0.15213859054160705,1.370373587388567,0.06922106618798285
1.26,-0.29285573219246497,1.3601000571443134,0.028574632648562748
1.27,-0.41938529681693915,1.3607675419996919,-0.03745907066266785
1.28,-0.5277316038381132,1.3709826732124246,-0.1151898317560236
1.29,-0.6183556303830076,1.389554701269717,-0.19641004843578225
1.3,-0.6934968546529885,1.4155843159973651,-0.2769134102785591
1.31,-0.7557394565553162,1.4484583478734008,-0.3548635283551884
1.32,-0.8074293215315025,1.4878136567851996,-0.4296763010772814
1.33,-0.8505099758239636,1.5334993586378842,-0.501373220147647
1.34,-0.8865276844754792,1.5855471959730054,-0.5702348743048715
1.35,-0.9166904067174397,1.6441516241062764,-0.6366212701009027
1.36,-0.9419344067183495,1.7096582523322332,-0.700877742400704
1.37,-0.9629828277928063,1.7825582008790146,-0.763280641063471
1.3800000000000001,-0.9803927210294408,1.8634850887858692,-0.8239965551084842
1.3900000000000001,-0.994591363318369,1.953209639356369,-0.8830380099641235
1.4000000000000001,-1.0059039408832766,2.0526232322610314,-0.9402011109860389
1.41,-1.0145748446727718,2.1626941993543722,-0.9949682315807797
1.42,-1.020784742895886,2.284365731523503,-1.0463517079875935
1.43,-1.0246657156742343,2.418335167960766,-1.0926418940796863
1.44,-1.0263171948937027,2.5645994039600732,-1.1310049433111506
1.45,-1.0258267262334897,2.7215529599040793,-1.1568588775174773
1.46,-1.0233015954139364,2.8842751213072546,-1.1629723695066125
1.47,-1.0189200537052159,3.041511763283645,-1.1383858347433757
1.48,-1.0130109024130496,3.171147278884418,-1.0678234279758423
1.49,-1.006156897862784,3.235909750840202,-0.9336464592042992
1.5,-0.9992696735330844,3.1863209337020377,-0.7239854200729061
1.51,-0.9935045219936738,2.9822702004318344,-0.4476398392899006
1.52,-0.9899011150857717,2.628824440595402,-0.14281228648111655
1.53,-0.9889251518135582,2.1867803439704687,0.13913251867207932
1.54,-0.9903336782598009,1.7349532383188238,0.3633846557796334
1.55,-0.9934598583439511,1.32752275412295,0.5225757614814783
1.56,-0.997581714542874,0.9849505031051893,0.6265045817264621
1.57,-1.0021228524309613,0.706389415011753,0.689507673867215
1.58,-1.006692042474035,0.4825457052530795,0.724158549306835
1.59,-1.011050926019272,0.3026850088924016,0.7397572064149371
1.6,-1.0150681390343217,0.15731609314410022,0.7427145535936921
1.61,-1.0186812197464827,0.0388169264370648,0.7373293162091098
1.62,-1.0218698571741323,-0.05869850500721241,0.7264626393566977
1.6300000000000001,-1.024638443105872,-0.13971189252435556,0.7120231082952307
1.6400000000000001,-1.02700512809543,-0.20762918274339937,0.6952921311397178
1.6500000000000001,-1.0289950989482253,-0.2650499809335599,0.6771367202187013
1.6600000000000001,-1.030636540045946,-0.3139732972826472,0.6581478166188235
1.67,-1.0319582476919738,-0.3559501211267811,0.6387305516938732
1.68,-1.0329882734322235,-0.39219535103125336,0.6191636444739963
1.69,-1.0337531893870282,-0.4236697994648658,0.5996389117519787
1.7,-1.0342777365708073,-0.45114049474475765,0.5802878524051109
1.71,-1.0345846979038564,-0.47522531058307105,0.5611997446106848
1.72,-1.0346949054539967,-0.4964262566733992,0.5424341030130009
1.73,-1.034627322065798,-0.5151545249179921,0.5240293444788021
1.74,-1.0343991609523753,-0.531749499676784,0.5060088756967726
1.75,-1.0340260239197234,-0.5464933137163249,0.48838540636171857
1.76,-1.0335220423346714,-0.5596220903042723,0.4711640302244202
1.77,-1.032900014801502,-0.5713346984486585,0.4543444407035222
1.78,-1.0321715380416938,-0.581799626179244,0.43792253283225935
1.79,-1.0313471271439538,-0.5911604182399312,0.4218915676434457
1.8,-1.0304363260572513,-0.5995400094280383,0.4062430207268497
1.81,-1.0294478069651347,-0.6070442022430069,0.3909672024902944
1.82,-1.028389460753452,-0.6137644760682499,0.37605371081758243
1.83,-1.027268477074652,-0.6197802710870189,0.3614917619866478
1.84,-1.026091416548937,-0.6251608560206946,0.3472704309173439
1.85,-1.0248642747864416,-0.6299668644236001,0.33337882493829707
1.86,-1.0235925400475068,-0.6342515650031875,0.31980620757052314
1.87,-1.0222812439782003,-0.6380619176764987,0.30654208595050947
1.8800000000000001,-1.0209350073184602,-0.6414394555860898,0.2935762704610355
1.8900000000000001,-1.019558080289097,-0.6444210253669462,0.28089891423567614
1.9000000000000001,-1.0181543790414609,-0.6470394110327832,0.268500537168217
1.9100000000000001,-1.0167275177933988,-0.649323862185031,0.25637203901947836
1.92,-1.0152808378193197,-0.6513005428805211,0.2445047040469731
1.93,-1.0138174332233407,-0.6529929146327439,0.23289019973066505
1.94,-1.0123401741019595,-0.6544220643612216,0.22152057108649814
1.95,-1.010851727324152,-0.65560698619702,0.2103882318916256
1.96,-1.009354575070763,-0.6565648244849344,0.19948595389364776
1.97,-1.0078510316367482,-0.6573110839297462,0.1888068545072099
1.98,-1.0063432583959229,-0.6578598119583152,0.17834438379233142
1.99,-1.0048332773377253,-0.6582237573845005,0.1680923109436968
2.0,-1.0033229833912536,-0.6584145088169937,0.15804471053695812
2.0100000000000002,-1.0018141553061213,-0.6584426158176581,0.14819594907025313
2.02,-1.0003084656634547,-0.6583176951224592,0.13854067159434647
2.0300000000000002,-0.9988074898894699,-0.6580485240425894,0.12907378873590936
2.04,-0.9973127143410925,-0.6576431227966498,0.11979046422225492
2.05,-0.9958255436894783,-0.6571088272119456,0.11068610284781655
2.06,-0.9943473076901674,-0.6564523530423674,0.10175633889417579
2.07,-0.9928792671531796,-0.6556798530547766,0.09299702524140752
2.08,-0.9914226194829653,-0.6547969677121318,0.0844042229175489
2.09,-0.9899785037002381,-0.6538088702818713,0.07597419119798499
2.1,-0.9885480049674584,-0.6527203070554788,0.0677033782675841
2.11,-0.9871321587102244,-0.6515356332531381,0.05958841239458179
2.12,-0.9857319544161215,-0.6502588451058057,0.05162609356110531
2.13,-0.984348339048677,-0.648893608579235,0.04381338560838899
2.14,-0.9829822201314666,-0.6474432851180985,0.03614740886399076
2.15,-0.9816344685972327,-0.6459109547199283,0.028625433169951475
2.16,-0.98030592138534,-0.6442994366414295,0.021244871329159698
2.17,-0.9789973837603037,-0.6426113079993919,0.014003272984088488
2.18,-0.9777096314131903,-0.64084892047909,0.006898318879872023
2.19,-0.9764434124005306,-0.6390144153347803,-7.218453454665985e-05
2.2,-0.9751994489467934,-0.6371097368463424,-0.006910310195973601
2.21,-0.9739784390085069,-0.6351366444084919,-0.013618015138715467
2.22,-0.9727810576507843,-0.6330967233832012,-0.020197144859529614
2.23,-0.9716079583611211,-0.6309913947875953,-0.02664943745460041
2.24,-0.9704597742297592,-0.6288219239544282,-0.03297652746116181
2.25,-0.9693371189930076,-0.626589428245338,-0.039179949420685534
2.2600000000000002,-0.9682405879304568,-0.6242948838995652,-0.04526114116200736
2.27,-0.9671707586569895,-0.6219391320815446,-0.0512214468350673
2.2800000000000002,-0.9661281918392399,-0.6195228841836107,-0.05706211971846442
2.29,-0.9651134318551184,-0.6170467264332864,-0.0627843248169232
2.3000000000000003,-0.9641270074038929,-0.6145111238482522,-0.06838914125788087
2.31,-0.9631694318933051,-0.6119164236058228,-0.07387756438899751
2.32,-0.9622412037785516,-0.6092628578460204,-0.07925050766605712
2.33,-0.9613428068986207,-0.6065505458990403,-0.08450880439737657
2.34,-0.9604747107352953,-0.6037794960099004,-0.08965320925944031
2.35,-0.9596373706336823,-0.6009496065555123,-0.0946843996250113
2.36,-0.9588312279011499,-0.5980606667758894,-0.09960297666324208
2.37,-0.9580567098208579,-0.5951123570282074,-0.1044094662281399
2.38,-0.9573142296105037,-0.592104248569541,-0.10910431954727329
2.39,-0.956604186350676,-0.5890358028710355,-0.11368791371805986
2.4,-0.9559269649002966,-0.5859063704630545,-0.1181605520142231
2.41,-0.9552829358090009,-0.5827151893073796,-0.12252246400010447
2.42,-0.9546724552269803,-0.5794613826888724,-0.12677380544501027
2.43,-0.9540958644067317,-0.5761439566241877,-0.13091465787618678
2.44,-0.9535534892980788,-0.5727617967669757,-0.13494502795155644
2.45,-0.9530456403395762,-0.5693136647669033,-0.1388648466959177
2.46,-0.9525726120375629,-0.5657981941025644,-0.14267396841299212
2.47,-0.9521346825668584,-0.5622138853365168,-0.1463721693566687
2.48,-0.9517321132253245,-0.558559100758581,-0.14995914608911654
2.49,-0.951365147803678,-0.5548320583829803,-0.1534345135315603
2.5,-0.9510340119218651,-0.5510308252600139,-0.15679780270595373
2.5100000000000002,-0.9507389123702968,-0.5471533100569869,-0.16004845815723512
2.52,-0.950480036477954,-0.5431972548560201,-0.16318583503615536
2.5300000000000002,-0.9502575515095182,-0.5391602261079737,-0.1662091958118012
2.54,-0.9500716039318937,-0.5350396046635327,-0.16911770653591518
2.5500000000000003,-0.9499223179525391,-0.5308325747672928,-0.17191043248459142
2.56,-0.9498097949552342,-0.5265361120173591,-0.17458633355773812
2.57,-0.9497341124941805,-0.522146970126094,-0.17714425904763148
2.58,-0.9496953233361025,-0.517661666396235,-0.17958294185610055
2.59,-0.9496934542615423,-0.5130764657616302,-0.1819009920258951
2.6,-0.9497285047379487,-0.5083873632657073,-0.18409688956612946
2.61,-0.9498004455928549,-0.5035900648338063,-0.1861689765431337
2.62,-0.9499092177596976,-0.4986799661698775,-0.18811544837928085
2.63,-0.9500547310974872,-0.4936521295772027,-0.18993434426836164
2.64,-0.9502368627671864,-0.48850125844003,-0.19162353649088518
2.65,-0.9504554551261734,-0.4832216691247084,-0.19318071855011384
2.66,-0.9507103142596103,-0.47780726007747143,-0.1946033922339814
2.67,-0.951001208283345,-0.47225147777945564,-0.1958888533184083
2.68,-0.9513278653108418,-0.466547279146478,-0.19703417570457646
2.69,-0.9516899709988277,-0.4606870899734129,-0.19803619382449097
2.7,-0.9520871661135302,-0.45466275901544134,-0.19889148325137232
2.71,-0.9525190443395347,-0.4484655071979253,-0.1995963393567953
2.72,-0.9529851501310751,-0.44208587131830496,-0.20014675371461443
2.73,-0.9534849749848928,-0.43551364148966965,-0.2005383876716677
2.74,-0.9540179543335897,-0.4287377916927892,-0.20076654326905505
2.75,-0.9545834646004161,-0.42174640257260776,-0.20082613110062156
2.7600000000000002,-0.9551808195507013,-0.41452657539480964,-0.20071163454622817
2.77,-0.9558092656748804,-0.40706433601135694,-0.200417069916379
2.7800000000000002,-0.9564679777891775,-0.39934452771206325,-0.19993594234440049
2.79,-0.9571560552362139,-0.39135069146219215,-0.19926119696988953
2.8000000000000003,-0.9578725161821917,-0.3830649317014621,-0.19838516431801956
2.81,-0.9586162911853502,-0.37446776595329306,-0.19729949953272297
2.82,-0.9593862178645369,-0.3655379561903951,-0.1959951151392917
2.83,-0.9601810339167609,-0.3562523193248338,-0.19446210600684385
2.84,-0.9609993681668229,-0.34658551406206106,-0.1926896656497723
2.85,-0.9618397330626927,-0.33650980139656916,-0.19066599373391366
2.86,-0.9627005167020122,-0.32599477486871464,-0.18837819341604176
2.87,-0.9635799700138887,-0.31500705690927766,-0.18581215685245323
2.88,-0.9644761970412308,-0.3035099571808687,-0.1829524395011838
2.89,-0.9653871421079437,-0.2914630882204232,-0.17978212127996648
2.9,-0.966310573777678,-0.2788219336233893,-0.17628265407756039
2.91,-0.9672440723925597,-0.26553736432000147,-0.17243369675153308
2.92,-0.9681850110058027,-0.25155509790207053,-0.168212936278817
2.93,-0.9691305363869314,-0.23681509763727,-0.16359589792125856
2.94,-0.9700775492784961,-0.22125090880300552,-0.15855574737918882
2.95,-0.9710226770334036,-0.20478893290414052,-0.1530630894839375
2.96,-0.9719622544625959,-0.18734764556211708,-0.147085775209918
2.97,-0.9728922910460083,-0.16883677111923667,-0.14058872815019424
2.98,-0.9738084462139174,-0.14915643955871838,-0.13353381634638584
2.99,-0.9747059950445316,-0.1281963694847595,-0.12587980068884097
3.0,-0.9755797873345147,-0.10583515187086184,-0.11758241132272101
3.0100000000000002,-0.9764242377111565,-0.08193974844982393,-0.10859463087893473
3.02,-0.9772332740667045,-0.05636539161741627,-0.09886728519498028
3.0300000000000002,-0.9780003213998116,-0.028956157592490483,-0.08835010783351072
3.04,-0.9787182849224947,0.0004533665030836964,-0.07699349949827422
3.0500000000000003,-0.979379549263989,0.03203470663509195,-0.06475130196459639
3.06,-0.9799760044447012,0.06595952406514566,-0.051585026996016636
3.0700000000000003,-0.9804991108560364,0.10238977044639952,-0.03747013355698525
3.08,-0.9809400232639423,0.141462242248453,-0.022405120534055134
3.09,-0.9812897998191858,0.18326527100976914,-0.006424362734189559
3.1,-0.9815397299954078,0.22780482078973796,0.010384317742744065
3.11,-0.9816818219375478,0.27495716177080015,0.02785655386224012
3.12,-0.9817094940169149,0.32440614320582173,0.04572278643858241
3.13,-0.9816185025853836,0.3755659089756672,0.06357583574100223
3.14,-0.9814081177313345,0.4274960411603113,0.08083979229866939
3.15,-0.9810824801185434,0.478826731478485,0.09675042115854576
3.16,-0.980651973329822,0.5277259035194513,0.11036318219523089
3.17,-0.9801343072269524,0.5719528052555289,0.12060841248107879
3.18,-0.9795548281390376,0.6090411538222917,0.12640818114137614
3.19,-0.9789456523521198,0.6366240284797942,0.12684987484307603
3.2,-0.9783432881034599,0.6528486486289402,0.12137954227372127
3.21,-0.9777850141354736,0.6567586652984837,0.10994997032700526
3.22,-0.9773047033926128,0.6484983370947759,0.0930597740544305
3.23,-0.9769291916554979,0.6292535536063525,0.07166090178373424
3.24,-0.9766760331997677,0.6009607619882944,0.046970401453859056
3.25,-0.9765530353520413,0.5659078257100735,0.020258223473818338
3.2600000000000002,-0.9765592929474067,0.5263650249469475,-0.007323541358822849
3.27,-0.9766871231741483,0.4843314604825659,-0.03483901553584601
3.2800000000000002,-0.9769242704172045,0.44141348182403617,-0.061598057506875414
3.29,-0.9772559174804858,0.3988067308591695,-0.0871387664698185
3.3000000000000003,-0.9776662865628678,0.3573397447836776,-0.11118683987714234
3.31,-0.9781397726033876,0.31754336386471166,-0.13360934157273985
3.3200000000000003,-0.9786616669700221,0.2797229780592773,-0.1543726811172162
3.33,-0.9792185617724323,0.24402207094951717,-0.17350870491972697
3.34,-0.9797985261361133,0.21047310622677973,-0.19108934491291024
3.35,-0.9803911344337823,0.17903588694968703,-0.20720868698076117
3.36,-0.9809874037501662,0.14962525642070817,-0.22197084951388607
3.37,-0.981579682371156,0.1221304433056909,-0.23548213340492372
3.38,-0.9821615157278578,0.09642818185834928,-0.24784617777212342
3.39,-0.982727507089324,0.07239135294326593,-0.25916116079394097
3.4,-0.983273182957334,0.04989448359218601,-0.26951835187774864
3.41,-0.9837948677565898,0.02881708762676627,-0.27900153134045924
3.42,-0.984289571741642,0.009045550635921551,-0.28768694801177047
3.43,-0.9847548911099064,-0.009525948811797635,-0.2956435955079654
3.44,-0.9851889205234423,-0.026995141238066622,-0.30293366355065154
3.45,-0.9855901784396366,-0.043451759872041085,-0.30961307262219695
3.46,-0.9859575417386657,-0.05897786999304816,-0.3157320346283758
3.47,-0.98629019047525,-0.0736483297745355,-0.3213356050213453
3.48,-0.9865875599225638,-0.08753131482851728,-0.326464206632729
3.49,-0.9868493011741204,-0.10068886271462091,-0.3311541151677307
3.5,-0.9870752462543407,-0.11317741029118905,-0.3354379019055498
3.5100000000000002,-0.9872653791715369,-0.1250483074411921,-0.33934483313028013
3.52,-0.9874198108156825,-0.13634829835273898,-0.3429012277691772
3.5300000000000002,-0.987538759332431,-0.14711996604596544,-0.3461307761641108
3.54,-0.9876225310593911,-0.15740213891708277,-0.34905482279393013
3.5500000000000003,-0.9876715070037103,-0.1672302600225617,-0.3516926169671624
3.56,-0.9876861287640626,-0.17663672060456342,-0.3540615341985104
3.5700000000000003,-0.9876668882709592,-0.1856511606488121,-0.3561772720752296
3.58,-0.9876143204554734,-0.19430073882529042,-0.35805402346928444
3.59,-0.987528993495049,-0.20261037463600723,-0.35970462915296375
3.6,-0.9874115036708211,-0.21060296541812762,-0.36114071310503076
3.61,-0.987262470741432,-0.21829958083397755,-0.3623728021865257
3.62,-0.9870825319910587,-0.22571963681562301,-0.36341043176741594
3.63,-0.9868723381840188,-0.2328810516379468,-0.36426223948528685
3.64,-0.9866325532880256,-0.2398003858900751,-0.36493604885268094
3.65,-0.9863638508140795,-0.24649296784462782,-0.36543894297750745
3.66,-0.9860669104338685,-0.252973006097184,-0.3657773300371663
3.67,-0.9857424179385157,-0.25925369079105925,-0.3659570019410512
3.68,-0.9853910638325376,-0.26534728468591556,-0.36598318636081706
3.69,-0.9850135419496779,-0.2712652050976506,-0.3658605930617299
3.7,-0.9846105487409145,-0.2770180978500798,-0.36559345530531245
3.71,-0.9841827837034944,-0.2826159040655971,-0.3651855669656392
3.72,-0.983730948651165,-0.28806792046028684,-0.36464031549939924
3.73,-0.9832557472897825,-0.2933828539390127,-0.36396071143729575
3.74,-0.9827578857382434,-0.2985688710962524,-0.3631494148856973
3.75,-0.9822380727319417,-0.3036336431353339,-0.36220875917615036
3.7600000000000002,-0.981697019746469,-0.3085843866533098,-0.3611407719924199
3.77,-0.9811354413018407,-0.3134279007755146,-0.35994719428195404
3.7800000000000002,-0.980554055703979,-0.3181706010220702,-0.3586294972219741
3.79,-0.9799535858811708,-0.3228185501905379,-0.35718889738484516
3.8000000000000003,-0.9793347594015276,-0.3273774865605512,-0.3556263701336092
3.81,-0.9786983094730737,-0.33185284971726836,-0.35394266169618793
3.8200000000000003,-0.9780449757502433,-0.33624980423809797,-0.3521382998697432
3.83,-0.9773755051655185,-0.3405732614166894,-0.3502136035089677
3.84,-0.9766906526459205,-0.3448278992136702,-0.3481686908848126
3.85,-0.9759911818912501,-0.3490181806291912,-0.34600348704050515
3.86,-0.9752778663438578,-0.3531483706558147,-0.3437177302507967
3.87,-0.9745514904382969,-0.35722255193745633,-0.34131097767283025
3.88,-0.9738128506086609,-0.3612446392248083,-0.33878261016909894
3.89,-0.9730627557429787,-0.36521839276014156,-0.3361318363139313
3.9,-0.972302028609903,-0.3691474307016649,-0.33335769588201236
3.91,-0.9715315068983453,-0.3730352406754072,-0.3304590626460722
3.92,-0.9707520443872651,-0.37688519052109626,-0.32743464660628185
3.93,-0.9699645120018777,-0.38070053829354245,-0.32428299564824337
3.94,-0.9691697988487793,-0.38448444159633216,-0.3210024966779311
3.95,-0.9683688133075657,-0.38823996631302304,-0.31759137627439693
3.96,-0.9675624842431588,-0.3919700947902726,-0.3140477008943699
3.97,-0.9667517623920436,-0.3956777335174494,-0.31036937665715064
3.98,-0.9659376218748676,-0.39936572033579765,-0.30655414871923614
3.99,-0.9651210606743859,-0.4030368311900699,-0.3025996000785033
4.0,-0.9643031021379742,-0.40669378651803284,-0.2985031501414386
4.01,-0.9634847962693012,-0.4103392572651525,-0.29426205287134827
4.0200000000000005,-0.9626672210301597,-0.413975870576205,-0.2898733945642763
4.03,-0.9618514836245822,-0.4176062151682922,-0.28533409125336595
4.04,-0.9610387216910992,-0.421232846407089,-0.2806408857394319
4.05,-0.9602301044603411,-0.4248582911098477,-0.275790344263674
4.0600000000000005,-0.9594268339295517,-0.42848505209479015,-0.2707788528350419
4.07,-0.9586301460997275,-0.4321156124925789,-0.2656026132213749
4.08,-0.9578413123149305,-0.4357524398315673,-0.2602576386099694
4.09,-0.9570616407367731,-0.439397989904432,-0.25473974893972556
4.1,-0.9562924773905028,-0.4430547103980415,-0.24904456582902487
4.11,-0.9555352066525694,-0.44672504429408233,-0.24316750711660676
4.12,-0.9547912528746927,-0.45041143308889176,-0.23710378116859393
4.13,-0.9540620810768274,-0.45411631977024725,-0.2308483807489564
4.14,-0.9533491982900875,-0.4578421516067851,-0.22439607664517042
4.15,-0.9526541545419114,-0.46159138269238353,-0.2177414108855601
4.16,-0.951978543553812,-0.46536647623674565,-0.2108786895688035
4.17,-0.9513240032424972,-0.4691699065918332,-0.2038019753264994
4.18,-0.9506922161097529,-0.4730041610003551,-0.19650507943591095
4.19,-0.9500849095976314,-0.476871741048126,-0.18898155359521612
4.2,-0.9495038564727534,-0.4807751637965858,-0.1812246813677369
4.21,-0.948950875286491,-0.48471696256508906,-0.17322746929454141
4.22,-0.9484278309358543,-0.4886996873245059,-0.1649826376664642
4.23,-0.9479366351978461,-0.4927259046477811,-0.15648261092673976
4.24,-0.9474792434032064,-0.49679819695895605,-0.1477195074310746
4.25,-0.9470576544662819,-0.5009191613805466,-0.1386851292567562
4.26,-0.9466739109891456,-0.5050914079626443,-0.12937095167250984
4.2700000000000005,-0.9463300974755018,-0.5093175570901871,-0.11976811221596773
4.28,-0.9460283385503493,-0.5136002360631543,-0.10986739951758262
4.29,-0.9457707966647412,-0.5179420747068599,-0.09965924188761383
4.3,-0.9455596694292924,-0.522345699887613,-0.0891336957421357
4.3100000000000005,-0.945397186673827,-0.5268137287881756,-0.07828043392865458
4.32,-0.9452856072390564,-0.5313487607696931,-0.06708873399001136
4.33,-0.9452272143708486,-0.5359533675257829,-0.05554746640857422
4.34,-0.945224310706764,-0.5406300813475535,-0.04364508304596426
4.3500000000000005,-0.9452792127656758,-0.5453813812596606,-0.03136960579520759
4.36,-0.9453942450424909,-0.5502096766502338,-0.018708615824350183
4.37,-0.945571732700081,-0.5551172880042609,-0.005649243319986397
4.38,-0.9458139929596622,-0.5601064242982143,0.007821841918460026
4.39,-0.9461233256706583,-0.5651791565737903,0.0217184386216957
4.4,-0.9465020033886269,-0.570337387132831,0.03605482055330461
4.41,-0.9469522610262553,-0.5755828136976086,0.05084574104789735
4.42,-0.9474762820602105,-0.5809168875279226,0.06610643514888687
4.43,-0.9480761833261149,-0.5863407646738077,0.08185261838344277
4.44,-0.9487540002829133,-0.5918552494796839,0.09810048154704198
4.45,-0.9495116695566408,-0.5974607287825826,0.11486668039720777
4.46,-0.9503510089293052,-0.6031570954129174,0.13216831930616318
4.47,-0.9512736953904517,-0.6089436592499071,0.15002292712783954
4.48,-0.9522812422154949,-0.6148190438604549,0.1684484234666131
4.49,-0.9533749735680581,-0.6207810662914548,0.18746307347827046
4.5,-0.9545559939528832,-0.6268265969260779,0.20708542818991804
4.51,-0.9558251570147218,-0.6329513965680609,0.227334247451912
