lag_hours,lag_days,C_T
719,29.958333333333332,0.06634373565926796
720,30.0,0.0673537221144557
721,30.041666666666668,0.06836260849920807
722,30.083333333333332,0.06937034563107612
723,30.125,0.07037689171577899
724,30.166666666666668,0.07138220056177044
725,30.208333333333332,0.0723862288696215
726,30.25,0.07338893208473307
727,30.291666666666668,0.07439027161009053
728,30.333333333333332,0.07539020614458591
729,30.375,0.07638869931167211
730,30.416666666666668,0.07738570993663602
731,30.458333333333332,0.0783812015799854
732,30.5,0.07937513840176112
733,30.541666666666668,0.08036748351347348
734,30.583333333333332,0.0813582016833883
735,30.625,0.08234725842344442
736,30.666666666666668,0.0833346189962257
737,30.708333333333332,0.08432024921810552
738,30.75,0.08530411944276539
739,30.791666666666668,0.08628619338064264
740,30.833333333333332,0.08726644101303116
741,30.875,0.08824482865294185
742,30.916666666666668,0.08922132860892712
743,30.958333333333332,0.0901959081931435
744,31.0,0.09116853604805979
745,31.041666666666668,0.09213918405574245
746,31.083333333333332,0.09310781960680362
747,31.125,0.09407441734878713
748,31.166666666666668,0.09503894501465537
749,31.208333333333332,0.09600137395674894
750,31.25,0.09696167750572643
751,31.291666666666668,0.09791982415012722
752,31.333333333333332,0.09887579012618948
753,31.375,0.09982954465437033
754,31.416666666666668,0.10078106386461202
755,31.458333333333332,0.10173031843891943
756,31.5,0.102677282306065
757,31.541666666666668,0.10362192810623361
758,31.583333333333332,0.10456422904349952
759,31.625,0.10550415985430027
760,31.666666666666668,0.10644169378667959
761,31.708333333333332,0.10737680666659932
762,31.75,0.10830946910730331
763,31.791666666666668,0.1092396591979942
764,31.833333333333332,0.11016734926345913
765,31.875,0.11109251870730336
766,31.916666666666668,0.11201513799670568
767,31.958333333333332,0.1129351833248968
768,32.0,0.11385262856483125
769,32.041666666666664,0.11476745385519356
770,32.083333333333336,0.11567963305709147
771,32.125,0.11658914172081536
772,32.166666666666664,0.11749595362278588
773,32.208333333333336,0.11840004814545177
774,32.25,0.11930140202022627
775,32.291666666666664,0.12019999072152371
776,32.333333333333336,0.12109578909162755
777,32.375,0.12198877740002292
778,32.416666666666664,0.12287893220684626
779,32.458333333333336,0.12376622748776116
780,32.5,0.12465064384634297
781,32.541666666666664,0.1255321571603666
782,32.583333333333336,0.12641074483441456
783,32.625,0.1272863869383673
784,32.666666666666664,0.12815905884035975
785,32.708333333333336,0.12902873730011133
786,32.75,0.1298954026673164
787,32.791666666666664,0.13075903240757686
788,32.833333333333336,0.13161960571224599
789,32.875,0.132477101595119
790,32.916666666666664,0.13333149756782864
791,32.958333333333336,0.13418277128327163
792,33.0,0.1350309021312299
793,33.041666666666664,0.13587586991395287
794,33.083333333333336,0.1367176536356282
795,33.125,0.13755623346111695
796,33.166666666666664,0.13839158737933216
797,33.208333333333336,0.13922369541329732
798,33.25,0.14005253574505738
799,33.291666666666664,0.14087809167227452
800,33.333333333333336,0.14170034206494425
801,33.375,0.14251926477909713
